client_id,age,gender,employment_status,annual_income,debt_to_income_ratio,financial_knowledge_score,investment_goals,risk_appetite,investment_horizon_years,dependents,preferred_asset_classes,savings_rate,net_worth
c0ad2fda-ecbf-43ae-b319-55fdc36f98f8,53,Other,Self-Employed,110210.76,0.55,7,Retirement,Medium,26,3,"['Real Estate', 'ETFs']",0.18,1009978.37
ae87967a-6966-4334-8254-7762ba66cea4,46,Other,Salaried,106313.79,0.26,1,Wealth Accumulation,Medium,25,1,"['ETFs', 'Mutual Funds']",0.11,235860.89
9cb662f8-f793-4ccb-b8a9-bf75b0d58db4,43,Male,Retired,77014.42,0.35,3,Retirement,Medium,6,2,"['Real Estate', 'Bonds']",0.09,270453.98
df22a49f-76b2-4ab6-8409-99e7843e1a59,46,Other,Salaried,53646.89,0.16,3,Home Purchase,Medium,3,1,"['Real Estate', 'ETFs']",0.09,191602.31
e957b954-226f-4bd9-88e6-f703341c142b,54,Other,Salaried,82527.31,0.43,2,Wealth Accumulation,High,6,1,"['Stocks', 'Bonds']",0.23,197028.52
09e0f0c1-0e4c-401f-8725-ef0a56536323,27,Other,Self-Employed,47956.37,0.44,2,Retirement,Medium,16,2,"['Mutual Funds', 'Stocks']",0.21,333138.92
c8b51b46-edb3-434e-be40-7fa3d055fc9b,54,Other,Self-Employed,87679.93,0.47,6,Wealth Accumulation,Low,17,1,"['Mutual Funds', 'Stocks']",0.18,546450.69
77451b74-2f6e-4509-831b-646159e6fcc9,49,Male,Retired,50503.46,0.44,5,Education,High,28,0,"['Bonds', 'ETFs']",0.13,196300.56
a6e5d4b5-1809-469a-a255-e6ffb5a4f030,55,Other,Salaried,78551.16,0.48,5,Wealth Accumulation,Medium,3,2,"['Real Estate', 'Mutual Funds']",0.05,566571.54
c8d8840d-d973-44bb-b030-bb2659b573c3,47,Female,Self-Employed,99326.83,0.58,5,Home Purchase,Medium,17,1,"['Real Estate', 'Mutual Funds']",0.26,294503.9
5b21906d-a81d-461f-adeb-593c62fd7a0c,53,Other,Self-Employed,39881.42,0.4,1,Retirement,Medium,19,1,"['Stocks', 'Bonds']",0.13,246942.69
7e69ecfd-1b77-494b-83fd-8834b114d8b2,52,Male,Retired,101546.36,0.39,9,Wealth Accumulation,High,25,0,"['Real Estate', 'Bonds']",0.23,618090.99
4f7f56cd-f6b2-4a2e-84c3-0d9e224e8fb2,51,Female,Self-Employed,59013.42,0.59,5,Home Purchase,Low,23,2,"['Mutual Funds', 'Real Estate']",0.16,566268.14
6ea9ea0a-cc5d-4e64-b1db-73799f008856,61,Male,Unemployed,52741.4,0.32,8,Home Purchase,Low,12,3,"['Mutual Funds', 'ETFs']",0.25,167386.46
47c00df5-34a1-443c-a730-2a25d758b6f7,50,Male,Self-Employed,94707.49,0.35,6,Retirement,Medium,18,2,"['Mutual Funds', 'Bonds']",0.08,928891.01
a3045f5f-3741-4137-a81c-ed707c60f635,33,Other,Self-Employed,84803.09,0.46,5,Home Purchase,High,10,0,"['Mutual Funds', 'ETFs']",0.08,795265.59
f090e1b3-cb15-4678-ba1e-776ef142ef9a,37,Other,Self-Employed,103351.44,0.42,5,Retirement,Low,13,1,"['Real Estate', 'Stocks']",0.08,999941.37
29ca4785-9ad0-486b-8e3c-aa3a63108b21,41,Female,Salaried,88077.4,0.28,5,Education,Medium,18,3,"['Mutual Funds', 'Real Estate']",0.18,252877.64
18055715-06f6-42f6-a0b1-28517ccf6e2a,40,Male,Self-Employed,107278.72,0.18,3,Education,Low,17,3,"['ETFs', 'Bonds']",0.18,982618.77
3f5c7688-8f00-49f6-b6c0-ce1f33ca6bb3,51,Male,Salaried,94303.23,0.45,8,Wealth Accumulation,Medium,15,2,"['Mutual Funds', 'ETFs']",0.21,634764.61
38ac6810-61d0-4a6f-8fcf-061714527208,53,Female,Retired,45834.77,0.56,1,Education,Medium,23,2,"['Stocks', 'Bonds']",0.25,329386.94
9ed35432-c871-4557-8391-d25417375d9f,27,Female,Self-Employed,52131.57,0.54,5,Education,High,3,1,"['Real Estate', 'ETFs']",0.12,229397.81
65c70365-5c83-433b-8a44-5dededaed550,34,Male,Retired,47836.83,0.36,5,Retirement,Medium,14,0,"['Bonds', 'Real Estate']",0.09,232030.39
fa8047a2-9471-4bcc-9252-abfdc52305db,58,Other,Retired,80619.63,0.25,6,Retirement,High,27,1,"['Mutual Funds', 'Bonds']",0.29,745644.24
519449b9-c729-4fbb-bf82-2da53b5e83a7,36,Female,Unemployed,60554.65,0.31,5,Wealth Accumulation,Medium,10,1,"['Mutual Funds', 'ETFs']",0.15,231826.66
3f3e458a-ace4-4721-ac3c-99f2660319ec,28,Female,Unemployed,71280.02,0.19,6,Wealth Accumulation,Medium,15,3,"['Stocks', 'Mutual Funds']",0.18,408765.93
624d9520-2abe-4c43-93f0-1cf90eba39e8,40,Female,Salaried,72183.17,0.18,4,Retirement,Low,19,3,"['Bonds', 'Stocks']",0.09,399719.67
4ef026e7-e6b4-4c47-bfc1-2dce6d3bf599,50,Male,Salaried,49762.36,0.28,8,Education,Medium,11,2,"['ETFs', 'Stocks']",0.23,408193.71
699e4550-2f09-4517-b364-000684fe55fb,55,Female,Self-Employed,97407.6,0.19,8,Home Purchase,Medium,4,2,"['Real Estate', 'Stocks']",0.24,646200.94
e011725c-c6d5-4d23-a9e2-9b6dec82989f,55,Other,Self-Employed,75952.3,0.56,5,Retirement,Medium,8,2,"['Real Estate', 'Mutual Funds']",0.29,560117.15
4f5e0118-3a05-4bf3-ba3f-dba1fa3ffc3b,41,Other,Salaried,48996.63,0.12,8,Home Purchase,High,29,2,"['Real Estate', 'Bonds']",0.16,416830.23
7f67791d-d918-4e80-a3ca-69597496a857,64,Female,Self-Employed,64751.46,0.47,2,Education,High,3,1,"['ETFs', 'Real Estate']",0.18,158008.58
f20e6583-d76c-424b-a69a-adb7c88117aa,37,Female,Salaried,83106.42,0.11,1,Education,High,13,1,"['Bonds', 'Stocks']",0.19,285473.16
7fa63c19-d6ba-4c46-9f2e-98f9c1032f94,60,Female,Retired,96690.36,0.54,7,Education,Low,21,1,"['Real Estate', 'ETFs']",0.06,264234.83
6a4ea9e9-3f58-46ae-a675-5592c8ca3c6b,53,Female,Salaried,91870.74,0.28,2,Home Purchase,High,6,1,"['ETFs', 'Stocks']",0.11,263204.53
6d2a3ab0-ec64-4bb5-8f55-747f4d75d238,41,Other,Unemployed,43021.33,0.38,2,Education,Low,28,3,"['Stocks', 'Real Estate']",0.22,285994.67
86c7c84f-e7dd-4521-820b-65f95a744bce,40,Other,Self-Employed,12517.37,0.26,7,Home Purchase,Medium,10,1,"['Stocks', 'ETFs']",0.15,66114.14
74de6060-8f3f-447c-8434-2a13712a7f75,33,Male,Self-Employed,52514.54,0.52,8,Home Purchase,Low,26,3,"['ETFs', 'Stocks']",0.15,364009.55
5a0f3a3e-d118-47ca-b84f-f033c787eab3,25,Other,Retired,48897.13,0.12,6,Wealth Accumulation,Medium,19,1,"['Mutual Funds', 'Real Estate']",0.28,460328.36
4b2893d3-ec27-4ce8-8091-0e356b8ba2aa,47,Male,Retired,89417.15,0.5,3,Retirement,High,16,2,"['ETFs', 'Bonds']",0.25,691019.36
986d3abb-a87d-442d-a582-8df66f352b06,41,Other,Unemployed,47130.5,0.38,7,Retirement,Medium,15,3,"['Bonds', 'Stocks']",0.19,329557.56
968c79d0-164d-4f70-a87a-6906742c40c2,40,Male,Self-Employed,77371.29,0.24,10,Home Purchase,Medium,18,1,"['Mutual Funds', 'Stocks']",0.27,395347.7
d5a55b65-3e4e-4866-9175-62e9eea6ffbd,57,Male,Unemployed,79300.63,0.26,4,Education,Low,24,1,"['ETFs', 'Real Estate']",0.09,788793.58
1f211eb1-fc1f-4854-a109-cf08c27e5a76,50,Other,Self-Employed,118028.49,0.5,8,Education,Medium,13,3,"['ETFs', 'Real Estate']",0.25,321848
ca9dc2dc-32b4-4e03-8a8d-1725dc768d49,50,Male,Salaried,82201.66,0.46,7,Wealth Accumulation,Low,22,0,"['Real Estate', 'Stocks']",0.09,579711.35
8c52cd08-8e0e-4b8d-a369-222e18f53089,43,Male,Salaried,54329.45,0.25,1,Education,Medium,5,1,"['Real Estate', 'Stocks']",0.23,409058.74
fb944a8d-b14d-4bec-a50d-746a14c99651,53,Female,Retired,88645.13,0.48,10,Home Purchase,Low,22,1,"['ETFs', 'Bonds']",0.23,271253.75
b863b698-ecbd-4446-a067-6285e76fa216,58,Other,Self-Employed,28393.07,0.36,9,Wealth Accumulation,Low,14,0,"['Stocks', 'Mutual Funds']",0.09,246632.64
1f4e98af-c0f1-4671-885f-78ae19b14897,51,Male,Unemployed,107669.48,0.41,8,Wealth Accumulation,Medium,13,1,"['Stocks', 'Bonds']",0.08,872887.11
cb3e8a74-95fb-4ab9-8587-6a7cd9d6e8f5,45,Other,Self-Employed,26939.58,0.33,7,Wealth Accumulation,Low,28,1,"['ETFs', 'Stocks']",0.21,118016.83
ace76fc8-6aef-4257-9713-9cd1da5c3d48,36,Male,Self-Employed,73379.79,0.36,2,Home Purchase,Low,18,3,"['Bonds', 'Stocks']",0.24,449795.58
82d805d8-9069-42d5-b3ba-8398fb827021,41,Female,Unemployed,79484,0.21,10,Education,Medium,16,1,"['Bonds', 'Real Estate']",0.18,587172.64
753ba9a6-cf92-4c9f-83ea-8e4e8259c434,37,Female,Salaried,89146.17,0.2,6,Home Purchase,Medium,11,2,"['Mutual Funds', 'Stocks']",0.18,338019.52
8540040c-ab35-4d4a-a889-9f64c78ed62e,27,Female,Retired,103320.19,0.5,5,Home Purchase,Low,6,2,"['Stocks', 'Bonds']",0.21,367966.59
58fe11b0-9655-40f6-958c-2204dd21a775,52,Male,Retired,80108.3,0.1,6,Wealth Accumulation,Low,7,1,"['Mutual Funds', 'Stocks']",0.17,677268.65
bf341399-d939-4650-9e55-bcd7793c33b0,57,Female,Unemployed,106090.46,0.35,9,Education,Medium,11,0,"['Stocks', 'Real Estate']",0.19,303789.76
2b3ffbf5-0c24-4ea6-a7db-69f4fd319b29,63,Other,Self-Employed,51297.67,0.2,5,Education,Medium,6,1,"['Mutual Funds', 'Real Estate']",0.1,111037.17
8a7dbccc-9d90-4ea4-b96b-f81c631fce31,63,Female,Self-Employed,77800.89,0.24,4,Home Purchase,Low,12,3,"['Stocks', 'Bonds']",0.13,666726.32
e9710df0-30af-47b7-a205-c1b5bdee6dc4,34,Other,Salaried,62919.43,0.29,4,Retirement,Medium,10,1,"['Bonds', 'Real Estate']",0.19,495102.48
04247123-654b-48fc-aa81-119372f5bb4f,61,Male,Salaried,59407.34,0.33,4,Education,Medium,6,2,"['ETFs', 'Bonds']",0.11,258054.5
d1ee398d-c8d7-41bc-8e30-a98443212ae8,45,Male,Salaried,33705.1,0.45,7,Wealth Accumulation,Low,18,3,"['Real Estate', 'Mutual Funds']",0.23,225311.23
b934f318-31a8-4a13-a24f-a7de4699c4bb,51,Other,Retired,93192.47,0.22,2,Education,Medium,12,0,"['Stocks', 'ETFs']",0.12,454481.26
869257ae-d474-42f8-af41-c0afe89664a3,52,Female,Salaried,84427.18,0.36,4,Wealth Accumulation,Medium,3,3,"['Bonds', 'Mutual Funds']",0.23,687874.55
c3cd716a-dfda-4d97-82f7-3411969f16b2,43,Other,Salaried,53236.69,0.31,5,Wealth Accumulation,Medium,12,1,"['ETFs', 'Real Estate']",0.13,408145.09
a4725980-81b6-43c6-a9c1-53b19f486067,63,Other,Salaried,68915.87,0.59,5,Wealth Accumulation,Medium,11,2,"['Real Estate', 'ETFs']",0.15,340796.24
c532d12d-861a-4884-a90b-94623ed5f518,32,Female,Unemployed,40469.68,0.19,9,Education,Low,14,3,"['Stocks', 'Bonds']",0.12,283533.76
f4b61b08-f62c-4f6a-abd8-72e3d9099553,42,Other,Salaried,60568.2,0.25,6,Home Purchase,Medium,24,3,"['Real Estate', 'Mutual Funds']",0.15,442107.49
8289d331-7a16-4195-bf5b-57f82bc9c689,41,Male,Retired,6829.17,0.32,5,Education,Medium,6,0,"['Bonds', 'Real Estate']",0.26,36275.89
d020e3a8-619d-4035-9a41-6375a3007cf4,47,Male,Retired,107338.17,0.32,3,Retirement,Medium,13,3,"['Mutual Funds', 'Bonds']",0.11,1037328.27
e907e488-be83-42ed-9d59-05184b3b1ecb,49,Male,Self-Employed,73079.34,0.51,6,Wealth Accumulation,Medium,23,3,"['Stocks', 'Mutual Funds']",0.25,325071.39
3cdea33c-732d-4dec-ab41-2a3880e604e1,55,Female,Retired,83381.59,0.39,5,Retirement,High,5,3,"['Real Estate', 'Mutual Funds']",0.14,636079.36
ce0c42ff-d0ed-4442-af48-81492f08c48f,34,Female,Retired,75123.59,0.44,4,Education,High,21,1,"['Stocks', 'Mutual Funds']",0.08,653125.5
9bf542a1-a14a-4f64-a9fc-a42b57fe031c,60,Female,Self-Employed,77330.98,0.42,4,Education,High,20,3,"['Real Estate', 'Stocks']",0.29,588739.2
449d87be-06e0-4cc5-a831-a7c26a881d2c,51,Other,Unemployed,72542.68,0.56,1,Education,High,12,0,"['Real Estate', 'Bonds']",0.08,414191.07
de790f08-cd0b-4022-9e50-858d0b24ead3,56,Male,Retired,70516.9,0.15,10,Education,Low,20,0,"['ETFs', 'Bonds']",0.26,453128.93
5041ea00-9ce0-41b2-b14a-ee8b55323515,34,Other,Unemployed,76564.24,0.26,7,Education,Low,3,0,"['ETFs', 'Stocks']",0.29,220303.45
5a9911b4-abbc-4699-a2b7-6a4037c14575,31,Female,Self-Employed,75000.59,0.38,2,Wealth Accumulation,Low,19,1,"['ETFs', 'Bonds']",0.19,481610.05
43dff9e8-99a7-4534-89dd-71db6647c4f8,43,Male,Retired,76514.6,0.34,2,Wealth Accumulation,High,23,1,"['ETFs', 'Bonds']",0.2,549557.09
efbd1507-8784-410c-bab4-64ae35ff19ee,54,Male,Unemployed,92645.51,0.34,2,Wealth Accumulation,Medium,19,3,"['ETFs', 'Stocks']",0.16,848769.46
d9aa5f0f-1346-49b7-8e27-b1f6e38021a6,53,Male,Salaried,102389.04,0.28,10,Retirement,Medium,19,1,"['Stocks', 'Real Estate']",0.06,983144.64
72df8078-e7a8-4f79-bdd5-8d0d281f116b,55,Other,Salaried,94044.15,0.3,6,Wealth Accumulation,Low,20,1,"['Stocks', 'Mutual Funds']",0.11,335480.25
b12cdb85-c876-4a2e-8366-908d5741326a,47,Other,Salaried,83788,0.59,8,Retirement,High,26,1,"['Stocks', 'Mutual Funds']",0.29,437351.99
ee987b2e-f538-4671-a34e-ad6ea484102b,29,Male,Self-Employed,86178.78,0.4,4,Wealth Accumulation,Medium,17,3,"['Real Estate', 'ETFs']",0.17,325002.98
28e9fc77-fd4a-4805-b7da-6b384a9f0d05,50,Female,Retired,27737.73,0.14,6,Home Purchase,Low,10,2,"['Stocks', 'Mutual Funds']",0.27,246841.95
9b801a96-17a3-449f-83c0-a9d4d44c6b1b,45,Male,Salaried,102093.31,0.49,3,Retirement,Low,22,0,"['Mutual Funds', 'Stocks']",0.09,897768.13
bc9e9fa9-08e6-410a-8d82-10b925f855b5,36,Female,Self-Employed,81607.47,0.41,8,Retirement,High,9,3,"['Stocks', 'Bonds']",0.19,235044.17
abebbebd-b482-4a28-b927-01678f960df1,47,Male,Retired,59143.58,0.31,2,Education,Low,11,1,"['ETFs', 'Stocks']",0.28,342633.4
5d5cc847-1158-4f66-97b0-9ced642cd015,49,Male,Self-Employed,100311.99,0.36,8,Retirement,High,26,0,"['Mutual Funds', 'Real Estate']",0.24,975448.58
fcf81abd-112f-4921-9de9-4c41613ae578,59,Female,Salaried,90039.28,0.29,1,Education,High,7,2,"['Stocks', 'Real Estate']",0.26,740286.41
2739f2ac-8770-4286-906b-1f7a8fcb38fd,51,Male,Unemployed,68986.46,0.42,4,Education,Medium,6,0,"['ETFs', 'Bonds']",0.06,581876.72
3ea695aa-4cc2-49f8-b91c-888da1f8a7ec,31,Other,Retired,57693.88,0.22,5,Education,Medium,14,0,"['Stocks', 'Mutual Funds']",0.09,449730.43
8f879533-823e-45ee-837f-fc402bef7574,41,Other,Retired,75545.89,0.24,10,Education,High,13,0,"['Stocks', 'Real Estate']",0.27,337204.18
d5273492-b71e-4e6f-807e-abe366d1ca85,63,Male,Self-Employed,60167.02,0.59,10,Education,Low,16,0,"['ETFs', 'Real Estate']",0.25,293055.32
a97cfbb9-9e9d-4d29-ab7e-b5742340f917,37,Male,Unemployed,48381.79,0.18,7,Education,Low,22,1,"['Mutual Funds', 'Bonds']",0.21,276037.99
63969311-363e-488b-8b66-03b7130a0da6,43,Female,Retired,110139.9,0.44,6,Education,Medium,8,2,"['ETFs', 'Real Estate']",0.2,678266.57
a07df572-3179-440a-9d27-65beac6002bb,37,Other,Retired,113038.86,0.42,10,Wealth Accumulation,High,20,0,"['Bonds', 'ETFs']",0.09,818856.33
5988f006-2405-47a5-9420-cde2e2ed140e,57,Female,Unemployed,89038.76,0.46,4,Wealth Accumulation,Medium,24,3,"['Real Estate', 'ETFs']",0.25,415277.96
87d543ce-feb8-4256-bacc-cdd99ba1f1a5,51,Other,Self-Employed,45025.29,0.6,3,Retirement,Low,22,1,"['Stocks', 'Bonds']",0.28,157725.88
f160a3e9-fc8b-4025-a5fd-d6ca2cb29976,32,Male,Retired,96608.52,0.57,2,Home Purchase,High,29,1,"['Stocks', 'Real Estate']",0.12,902555.21
86337830-d472-4104-9128-e01638e9cdd6,25,Female,Self-Employed,33387.85,0.46,3,Education,Medium,3,0,"['Real Estate', 'ETFs']",0.14,318158.27
ee05ea3b-58da-4a05-8553-76cd9424fc65,43,Male,Salaried,70080.48,0.39,3,Wealth Accumulation,Low,4,3,"['Bonds', 'ETFs']",0.12,265576.04
e1aea248-e04b-4c6e-905d-5e6a2a510185,51,Other,Unemployed,63662.03,0.37,6,Education,Low,12,3,"['Stocks', 'Real Estate']",0.1,524647.28
79215242-a88c-49aa-a9d2-544da0bda0f2,51,Other,Self-Employed,52556.14,0.38,8,Retirement,Low,6,0,"['Bonds', 'Stocks']",0.2,126752.13
98a35272-76de-4d1b-afae-de03017393df,60,Male,Unemployed,61757.48,0.59,5,Wealth Accumulation,Medium,4,1,"['ETFs', 'Bonds']",0.12,151973.46
8d81510f-b2e1-4f3e-ae3c-aba8c21fc251,56,Other,Retired,86803.72,0.26,6,Home Purchase,Medium,8,2,"['Mutual Funds', 'ETFs']",0.12,714625.86
17ee9ce5-4ce1-4abf-be54-53d86e23c3a4,43,Other,Salaried,31720.65,0.46,5,Education,Low,5,2,"['Stocks', 'Real Estate']",0.14,98344.31
5cfe54f3-6cd8-4498-80bc-680310fe8b47,36,Male,Self-Employed,101289.47,0.57,1,Retirement,Medium,14,1,"['ETFs', 'Real Estate']",0.27,414764.43
777788ce-a4ee-491e-ad7b-56feb61140e6,33,Female,Retired,84271.74,0.23,7,Wealth Accumulation,Medium,17,1,"['Bonds', 'Mutual Funds']",0.1,290939.11
d2bdcd03-8fd0-4e49-bae3-4b8566ffda8d,47,Other,Unemployed,60204.49,0.33,7,Wealth Accumulation,Medium,17,2,"['ETFs', 'Stocks']",0.21,240134.15
0b6c6d22-707e-4e5a-98fa-3dd17663738f,41,Male,Salaried,103778.68,0.35,5,Home Purchase,Medium,5,3,"['ETFs', 'Real Estate']",0.27,1031630.67
74a0f019-9389-40b1-b742-ed804e66ed64,46,Female,Unemployed,57382.15,0.15,7,Wealth Accumulation,Low,22,3,"['Stocks', 'Real Estate']",0.3,255803.83
a859ff19-b29e-44bd-8452-430d7a055bd9,36,Female,Salaried,52708.59,0.2,10,Wealth Accumulation,Low,22,3,"['Real Estate', 'Stocks']",0.07,258626.75
eed73edf-077f-4a8a-bc41-30132f6fdb00,54,Other,Salaried,94350.88,0.42,4,Education,Low,24,0,"['Bonds', 'Stocks']",0.28,632337.95
1cb8abb1-6c8e-4ba1-8b15-1c777fc27493,30,Male,Salaried,52259.56,0.43,7,Home Purchase,Low,11,3,"['Mutual Funds', 'Stocks']",0.27,315953.89
151e8e3b-ecb3-4a1c-9497-3e9e4c5c3d65,39,Male,Retired,72612.31,0.13,5,Education,High,25,0,"['Real Estate', 'Bonds']",0.28,537218.81
c0cbfda9-d018-4fe1-b028-cb282533e58f,26,Female,Retired,120921.93,0.22,7,Wealth Accumulation,Medium,29,2,"['Stocks', 'Mutual Funds']",0.21,547887.53
db26648b-e693-4040-9ec4-7c45669688ca,39,Other,Salaried,6013.17,0.51,7,Wealth Accumulation,Low,25,2,"['ETFs', 'Real Estate']",0.12,32641.56
2b8629e9-8858-4c3c-97bb-7aef2db72426,53,Male,Retired,47584.85,0.11,7,Wealth Accumulation,Low,11,3,"['ETFs', 'Stocks']",0.15,165285.18
6e954652-c1d3-49c0-a06f-0ac3195e2546,28,Male,Self-Employed,65903.93,0.5,2,Wealth Accumulation,High,15,0,"['Bonds', 'Real Estate']",0.24,580390.09
d75c787f-6899-4921-a3ff-23f7c3500922,51,Other,Retired,99951.14,0.31,1,Home Purchase,Medium,5,0,"['Mutual Funds', 'Real Estate']",0.11,789818.47
b1c335ad-a6ab-4f11-98e1-84cad9f3f648,53,Female,Salaried,19590.8,0.39,1,Home Purchase,Low,14,2,"['Real Estate', 'Stocks']",0.16,82040.56
25665488-7065-4396-bbb2-a5393b8274d4,27,Other,Unemployed,36892.23,0.24,6,Retirement,High,29,3,"['Bonds', 'Mutual Funds']",0.28,344471.29
2fa12710-df18-48c9-b094-9b0292309d43,54,Male,Unemployed,95973.84,0.37,3,Retirement,Medium,23,3,"['Bonds', 'Mutual Funds']",0.13,869016
a0373a6c-23b7-4526-af79-248197e820ae,27,Female,Retired,41160,0.56,1,Education,Low,11,1,"['Bonds', 'ETFs']",0.28,246503.71
c0c8d88c-efb7-4ddc-8442-2333623edfbd,36,Female,Retired,53907.43,0.52,7,Home Purchase,Medium,24,2,"['Bonds', 'Stocks']",0.15,195832.45
61885e9b-c887-4c13-8379-32d7ca010dad,63,Female,Salaried,96577.36,0.5,9,Education,High,4,3,"['ETFs', 'Real Estate']",0.16,582950.3
f6346988-35d5-4d2e-9cc4-b40d430775e2,50,Other,Self-Employed,78991.11,0.18,6,Home Purchase,Medium,19,3,"['Real Estate', 'Mutual Funds']",0.17,222705.16
41bc9214-6629-442f-9d57-4bd21d18e67c,44,Other,Unemployed,104478.75,0.24,9,Home Purchase,Low,17,3,"['Stocks', 'Real Estate']",0.13,253734
b3ed8e6b-e0ad-4664-8656-b4c1c36b97c7,59,Male,Salaried,37876.73,0.39,2,Wealth Accumulation,High,21,2,"['Mutual Funds', 'ETFs']",0.06,360499.72
6eddf1f1-bc55-4488-b694-5ee242c5b940,40,Female,Salaried,98448.03,0.31,3,Wealth Accumulation,Medium,5,0,"['ETFs', 'Stocks']",0.26,955199.79
6888ffe8-a87c-4d18-adb0-e4d8916e05be,48,Female,Unemployed,67333.49,0.38,7,Retirement,Low,21,0,"['Stocks', 'ETFs']",0.19,491365.6
0c4bb4a5-8646-4bfd-be24-0ca9275f195f,58,Male,Unemployed,56158.31,0.27,5,Education,Low,9,3,"['Mutual Funds', 'ETFs']",0.09,170982.64
20cb092d-b5e0-41c1-8295-a9c79721a58d,50,Other,Unemployed,93540.77,0.21,8,Retirement,Low,18,2,"['Stocks', 'Bonds']",0.08,194613.68
af689f5d-5e04-40e4-ad13-09ec88172a53,42,Male,Self-Employed,59144.22,0.27,7,Education,Medium,18,1,"['Real Estate', 'ETFs']",0.07,220299.89
cc72f366-bbb1-4957-a70e-a6d2c1f38cdc,29,Female,Unemployed,39773.19,0.6,9,Home Purchase,Low,7,0,"['Bonds', 'Stocks']",0.28,150858.1
f916d89f-946e-4917-8740-e85ad82bc8c4,63,Other,Unemployed,58539.19,0.56,5,Education,Low,5,1,"['Bonds', 'Stocks']",0.27,550124.92
5a67fa19-c349-467b-be23-dfa3c3bf7e6f,44,Female,Unemployed,85868.71,0.39,8,Retirement,Low,26,3,"['ETFs', 'Real Estate']",0.27,647107.39
73eb3a52-0e04-4b47-8e27-b8af4f506908,30,Other,Retired,13989.91,0.14,9,Wealth Accumulation,High,9,1,"['Stocks', 'ETFs']",0.14,127325.36
beb8451d-6818-4586-9b63-47d8743324b3,31,Female,Self-Employed,50124.82,0.11,7,Wealth Accumulation,Medium,3,2,"['ETFs', 'Real Estate']",0.1,441180.62
29f14250-ca5d-4812-a7f6-39843cc0bd05,59,Other,Self-Employed,71433.83,0.6,7,Home Purchase,Medium,18,2,"['Real Estate', 'ETFs']",0.24,597261.56
1077d4a9-be88-40a5-a631-5e40753bb472,63,Other,Self-Employed,89310.61,0.19,10,Retirement,Medium,17,2,"['Real Estate', 'Bonds']",0.1,297148.49
dff9e027-b1fc-4ad8-8362-dcc4a4431090,30,Other,Retired,106333.22,0.16,10,Retirement,Low,10,2,"['ETFs', 'Bonds']",0.19,954322.96
2f57e79f-d91e-441e-9370-3aa9c309c322,38,Female,Salaried,35585.88,0.44,10,Home Purchase,Low,14,1,"['Stocks', 'ETFs']",0.07,311196.82
e2529a48-9b91-4cc7-b768-f98ebf1b79b4,56,Male,Unemployed,50279.07,0.17,3,Retirement,Low,13,3,"['Bonds', 'ETFs']",0.26,139313.84
6a402dbf-c4ae-4314-9b69-fb8531c48d75,33,Male,Unemployed,92028.15,0.45,4,Wealth Accumulation,Medium,26,0,"['Bonds', 'Stocks']",0.19,576600.61
d426a8b8-9e33-44d5-ae9d-0635a1387301,33,Female,Salaried,64199.81,0.22,10,Education,High,6,1,"['Real Estate', 'Stocks']",0.08,132594.9
4655e2e7-165b-43b0-b875-915a33a47c4f,39,Other,Unemployed,26360.43,0.14,3,Home Purchase,Medium,14,2,"['Mutual Funds', 'ETFs']",0.12,245041.69
bd708400-64f7-4916-9c31-92cf227b75a9,27,Female,Salaried,128813.79,0.45,9,Wealth Accumulation,Medium,17,0,"['Mutual Funds', 'Bonds']",0.28,819376.15
d271099a-b7e5-4cd2-aadd-b19ccf8db67c,41,Male,Unemployed,109242.61,0.45,5,Home Purchase,Low,4,2,"['ETFs', 'Mutual Funds']",0.07,1032907.16
5b7afe1f-7834-425d-9c7f-e665b9c33e98,40,Male,Salaried,48182.89,0.34,5,Retirement,Low,27,0,"['Stocks', 'ETFs']",0.14,106911.98
6d7088e2-07d3-43a5-a6c3-e955df7ad193,35,Other,Salaried,85189.01,0.33,1,Home Purchase,Medium,10,2,"['Stocks', 'Mutual Funds']",0.21,455022.71
b00ad31b-c160-494f-a48a-ba017c3e8e50,49,Male,Self-Employed,49258,0.16,10,Home Purchase,Medium,10,3,"['Stocks', 'Bonds']",0.17,197959.57
40a2c5fa-2a24-4455-999b-3ab8ed92fe06,56,Male,Retired,92655.32,0.27,7,Home Purchase,Medium,20,0,"['ETFs', 'Stocks']",0.13,687344.98
b0c3bd1e-1a92-429d-a192-74e9416fe59c,57,Male,Retired,73325.98,0.33,5,Education,High,18,1,"['Mutual Funds', 'Real Estate']",0.08,516867.44
0589e31d-2fd1-43b2-a3bc-500b3f03a445,57,Female,Self-Employed,72772.95,0.41,3,Retirement,High,5,0,"['ETFs', 'Stocks']",0.13,579989.72
e8473c64-c21c-425e-bfb0-e2d573f6c47d,46,Male,Retired,64152.19,0.28,10,Education,Medium,13,1,"['Real Estate', 'ETFs']",0.13,219580.7
f4b561d7-fa18-4dd6-b243-757defb7b2c9,30,Female,Self-Employed,78145.66,0.14,7,Home Purchase,High,5,1,"['Real Estate', 'ETFs']",0.23,521328.66
e6920225-449d-4b4b-8dba-2d69995d5e10,59,Other,Unemployed,62353.5,0.21,10,Wealth Accumulation,Medium,14,3,"['Mutual Funds', 'Bonds']",0.29,294672.09
1518ac46-d2d4-4515-bc07-fcb1593881ec,48,Male,Self-Employed,60109.73,0.41,6,Retirement,Medium,5,3,"['ETFs', 'Mutual Funds']",0.1,322052.4
